project,task_unit,model,split_strategy,experiment_id,train_source,query_source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
flink,cross,bge-small,recent,diff_qcomments_module_w100_recent,diff,comments,module,w100,0.3399662792894936,0.4120615079365079,0.27,0.173797619047619,0.195,0.3617678571428571,0.158,0.4741904761904761,0.1155,0.6744107142857143
flink,cross,bge-small,recent,title_qtitle_file_w1000_recent,title,title,file,w1000,0.0165766992266992,0.0476309523809523,0.04,0.0101629273504273,0.0216666666666666,0.0180689102564102,0.0139999999999999,0.0230689102564102,0.0105,0.0310454059829059
flink,cross,bge-small,recent,title_qdesc_file_w1000_recent,title,desc,file,w1000,0.0091148527398527,0.0304285714285714,0.02,0.0041003787878787,0.0116666666666666,0.0046051864801864,0.01,0.015160742035742,0.0075,0.027660742035742
flink,cross,bge-small,recent,title_qcomments_file_w1000_recent,title,comments,file,w1000,0.0129330738705738,0.0326984126984127,0.025,0.0092013888888888,0.0116666666666666,0.0103125,0.009,0.0111805555555555,0.008,0.0290865384615384
flink,cross,bge-small,recent,title_qtitle_module_w1000_recent,title,title,module,w1000,0.3831952239229025,0.4723313492063491,0.325,0.2310892857142857,0.2166666666666666,0.442970238095238,0.158,0.5184345238095238,0.1065,0.6515714285714286
flink,cross,bge-small,recent,title_qdesc_module_w1000_recent,title,desc,module,w1000,0.3739933390022675,0.446531746031746,0.3,0.2260892857142857,0.1966666666666666,0.3964226190476191,0.157,0.5197261904761905,0.1115,0.6782857142857143
flink,cross,bge-small,recent,title_qcomments_module_w1000_recent,title,comments,module,w1000,0.3973378826530612,0.468920634920635,0.315,0.240047619047619,0.2183333333333333,0.4491369047619048,0.16,0.5203988095238096,0.116,0.7001190476190476
flink,cross,bge-small,recent,desc_qtitle_file_w1000_recent,desc,title,file,w1000,0.0161601724563681,0.0470753968253968,0.03,0.0085619172494172,0.02,0.0186046522921522,0.0139999999999999,0.0208268745143745,0.0125,0.0392921290665855
flink,cross,bge-small,recent,desc_qdesc_file_w1000_recent,desc,desc,file,w1000,0.0110287431218137,0.0337698412698412,0.015,0.0024337121212121,0.015,0.0124764471639471,0.013,0.0205854215229215,0.0105,0.0349187316306881
flink,cross,bge-small,recent,desc_qcomments_file_w1000_recent,desc,comments,file,w1000,0.0132406033781033,0.0310059523809523,0.015,0.0069791666666666,0.0133333333333333,0.0145219017094017,0.011,0.0165197649572649,0.009,0.0306655982905982
flink,cross,bge-small,recent,desc_qtitle_module_w1000_recent,desc,title,module,w1000,0.3573094860166289,0.4409603174603175,0.305,0.2313392857142857,0.2,0.4128035714285714,0.145,0.4848035714285714,0.099,0.6157380952380952
flink,cross,bge-small,recent,desc_qdesc_module_w1000_recent,desc,desc,module,w1000,0.3682847741874527,0.4422738095238095,0.315,0.2480059523809523,0.1866666666666666,0.3788035714285714,0.1469999999999999,0.4890595238095238,0.1045,0.637702380952381
flink,cross,bge-small,recent,desc_qcomments_module_w1000_recent,desc,comments,module,w1000,0.3789802437641723,0.4558888888888889,0.32,0.2426309523809524,0.1933333333333333,0.4141369047619047,0.153,0.5041488095238096,0.105,0.640202380952381
flink,cross,bge-small,recent,diff_qtitle_file_w1000_recent,diff,title,file,w1000,0.0170556304806304,0.0478115079365079,0.025,0.0065518162393162,0.02,0.0206901223776223,0.02,0.0289294386169386,0.014,0.0451794386169386
flink,cross,bge-small,recent,diff_qdesc_file_w1000_recent,diff,desc,file,w1000,0.0168704489954489,0.041220238095238,0.02,0.0058952505827505,0.0183333333333333,0.0178188616938616,0.016,0.0243466394716394,0.0115,0.0417355283605283
flink,cross,bge-small,recent,diff_qcomments_file_w1000_recent,diff,comments,file,w1000,0.0210577119639619,0.0433948412698412,0.01,0.0053125,0.0266666666666666,0.0323365384615384,0.02,0.035661963036963,0.0155,0.0483179459429459
flink,cross,bge-small,recent,diff_qtitle_module_w1000_recent,diff,title,module,w1000,0.3602921249055177,0.4334662698412698,0.27,0.2067559523809523,0.21,0.4229702380952381,0.161,0.5211785714285715,0.1065,0.6494047619047619
flink,cross,bge-small,recent,diff_qdesc_module_w1000_recent,diff,desc,module,w1000,0.3924416997354497,0.4686289682539682,0.33,0.249672619047619,0.2116666666666666,0.4183452380952381,0.171,0.5466428571428572,0.1125,0.6810297619047618
flink,cross,bge-small,recent,diff_qcomments_module_w1000_recent,diff,comments,module,w1000,0.4094090608465608,0.481702380952381,0.335,0.249047619047619,0.215,0.4389285714285714,0.172,0.5373988095238095,0.117,0.6953333333333334
flink,cross,bge-small,recent,title_qtitle_file_all_recent,title,title,file,all,0.2310076480810443,0.4006488095238095,0.325,0.0937850764732343,0.2616666666666666,0.197052791810608,0.226,0.2596723756925919,0.177,0.3502894711972016
flink,cross,bge-small,recent,title_qdesc_file_all_recent,title,desc,file,all,0.1928643017224576,0.3384801587301587,0.255,0.0664240069871648,0.2349999999999999,0.1645170116185779,0.2019999999999999,0.2143354163132984,0.1575,0.3239231387931734
flink,cross,bge-small,recent,title_qcomments_file_all_recent,title,comments,file,all,0.2535837095498767,0.4415575396825397,0.355,0.1024039655853299,0.2783333333333333,0.2182237747348918,0.243,0.2913765049693154,0.188,0.3930612131307828
flink,cross,bge-small,recent,title_qtitle_module_all_recent,title,title,module,all,0.3408022817460318,0.4419563492063492,0.285,0.1874642857142857,0.195,0.4166309523809524,0.144,0.5019642857142856,0.1005,0.6852142857142858
flink,cross,bge-small,recent,title_qdesc_module_all_recent,title,desc,module,all,0.357899074074074,0.4527539682539682,0.3,0.2143809523809523,0.1916666666666666,0.4199642857142857,0.142,0.5043392857142858,0.0995,0.6755059523809525
flink,cross,bge-small,recent,title_qcomments_module_all_recent,title,comments,module,all,0.4119576719576719,0.5090515873015873,0.33,0.233547619047619,0.2266666666666666,0.5020476190476191,0.175,0.6199642857142857,0.11,0.7351369047619047
flink,cross,bge-small,recent,desc_qtitle_file_all_recent,desc,title,file,all,0.1896289519609695,0.3290793650793651,0.255,0.0731287605669184,0.21,0.1718633236646394,0.18,0.2230517220352746,0.1435,0.3064530414760678
flink,cross,bge-small,recent,desc_qdesc_file_all_recent,desc,desc,file,all,0.2119773734266145,0.3469642857142856,0.26,0.0735425229741019,0.2383333333333333,0.1831291702932365,0.216,0.2488150984484941,0.1675,0.356088917147225
flink,cross,bge-small,recent,desc_qcomments_file_all_recent,desc,comments,file,all,0.2685354052063605,0.451656746031746,0.365,0.1135802153621232,0.285,0.2279648506099164,0.248,0.2966804847199584,0.1945,0.4136680007939206
flink,cross,bge-small,recent,desc_qtitle_module_all_recent,desc,title,module,all,0.294890376984127,0.3793154761904762,0.225,0.1529642857142857,0.1616666666666666,0.3399642857142856,0.132,0.466797619047619,0.09,0.6132142857142856
flink,cross,bge-small,recent,desc_qdesc_module_all_recent,desc,desc,module,all,0.3669872354497354,0.4567261904761905,0.305,0.2231309523809523,0.1933333333333333,0.4116309523809524,0.154,0.5347559523809524,0.1,0.6668392857142856
flink,cross,bge-small,recent,desc_qcomments_module_all_recent,desc,comments,module,all,0.4168781533446711,0.5192162698412699,0.36,0.2510476190476191,0.2316666666666666,0.4849642857142857,0.175,0.6035952380952381,0.1125,0.7299404761904762
flink,cross,bge-small,recent,diff_qtitle_file_all_recent,diff,title,file,all,0.2351615976922836,0.4100952380952381,0.325,0.1187684676187181,0.2666666666666666,0.2313676565876439,0.208,0.2568732858751026,0.157,0.3363894192300518
flink,cross,bge-small,recent,diff_qdesc_file_all_recent,diff,desc,file,all,0.2580752864328176,0.4317321428571428,0.325,0.1156109034240613,0.2716666666666666,0.2299311942674475,0.236,0.3119316825552212,0.173,0.3985038168289218
flink,cross,bge-small,recent,diff_qcomments_file_all_recent,diff,comments,file,all,0.3173160471017284,0.5110674603174603,0.425,0.1601355523862103,0.3133333333333333,0.2778977484868932,0.271,0.3515073754575229,0.1945,0.4571244263128461
flink,cross,bge-small,recent,diff_qtitle_module_all_recent,diff,title,module,all,0.4206977182539683,0.5161984126984127,0.35,0.2552142857142856,0.2316666666666666,0.472297619047619,0.176,0.5950535714285714,0.1135,0.7324285714285713
flink,cross,bge-small,recent,diff_qdesc_module_all_recent,diff,desc,module,all,0.4223116402116402,0.5233531746031747,0.35,0.2458392857142857,0.235,0.4865119047619048,0.184,0.6229702380952381,0.115,0.7438869047619048
flink,cross,bge-small,recent,diff_qcomments_module_all_recent,diff,comments,module,all,0.4871284391534392,0.5807619047619048,0.42,0.3131309523809523,0.2683333333333333,0.5719285714285715,0.187,0.6350238095238097,0.119,0.769529761904762
flink,cross,bge-small,modn,title_qtitle_file_w100_modn,title,title,file,w100,0.0126624231742224,0.0288115079365079,0.015,0.0085,0.0149999999999999,0.0121017074323525,0.012,0.0173319533768842,0.0095,0.0205118438561277
flink,cross,bge-small,modn,title_qdesc_file_w100_modn,title,desc,file,w100,0.0175581072826967,0.0419841269841269,0.035,0.0113873413408297,0.0183333333333333,0.0160155464690348,0.015,0.0180803186144521,0.01,0.0254592773749898
flink,cross,bge-small,modn,title_qcomments_file_w100_modn,title,comments,file,w100,0.0178412010153136,0.0417341269841269,0.035,0.0118266178266178,0.02,0.0165711020245903,0.014,0.0179996734531618,0.009,0.0241286322136995
flink,cross,bge-small,modn,title_qtitle_module_w100_modn,title,title,module,w100,0.3628294957357457,0.450204365079365,0.3,0.2036030497280497,0.2133333333333333,0.4018962703962704,0.172,0.5047589355089355,0.1225,0.6826039238539238
flink,cross,bge-small,modn,title_qdesc_module_w100_modn,title,desc,module,w100,0.3663011710511711,0.4581309523809523,0.295,0.2015197163947163,0.2283333333333333,0.4367573815073814,0.1689999999999999,0.5201243201243201,0.1185,0.6613635392385393
flink,cross,bge-small,modn,title_qcomments_module_w100_modn,title,comments,module,w100,0.3660044874107374,0.462015873015873,0.305,0.1971030497280497,0.2266666666666666,0.4196740481740482,0.174,0.5253043900543901,0.123,0.6766589937839937
flink,cross,bge-small,modn,desc_qtitle_file_w100_modn,desc,title,file,w100,0.0122586459856864,0.0299861111111111,0.02,0.0086020408163265,0.0133333333333333,0.0108255431204739,0.011,0.0160819533768842,0.009,0.0198695888680081
flink,cross,bge-small,modn,desc_qdesc_file_w100_modn,desc,desc,file,w100,0.0173369710122335,0.036375,0.03,0.0112591362126245,0.0166666666666666,0.0159106513641397,0.013,0.022180492633981,0.008,0.0236897092238427
flink,cross,bge-small,modn,desc_qcomments_file_w100_modn,desc,comments,file,w100,0.0180207046358471,0.0415952380952381,0.035,0.0118146917681801,0.0199999999999999,0.017180492633981,0.013,0.022180492633981,0.008,0.0238722219572892
flink,cross,bge-small,modn,desc_qtitle_module_w100_modn,desc,title,module,w100,0.3543147510668343,0.4174087301587301,0.24,0.1731485042735042,0.2133333333333333,0.3983546037296037,0.177,0.5215644910644911,0.126,0.700103923853924
flink,cross,bge-small,modn,desc_qdesc_module_w100_modn,desc,desc,module,w100,0.3564369512432012,0.4474603174603174,0.295,0.1941485042735043,0.2166666666666666,0.4030073815073814,0.17,0.5046659867909868,0.12,0.6583122571872572
flink,cross,bge-small,modn,desc_qcomments_module_w100_modn,desc,comments,module,w100,0.3507754726754726,0.43825,0.28,0.180436383061383,0.2183333333333333,0.4030073815073814,0.17,0.50317939005439,0.1215,0.6692802059052059
flink,cross,bge-small,modn,diff_qtitle_file_w100_modn,diff,title,file,w100,0.0193542060252241,0.0529642857142857,0.045,0.0152888564923448,0.0233333333333333,0.0209170616205499,0.017,0.0218635076476411,0.0095,0.0226822210979335
flink,cross,bge-small,modn,diff_qdesc_file_w100_modn,diff,desc,file,w100,0.0222811345032474,0.0560674603174603,0.05,0.0168020143870817,0.0233333333333333,0.0214302195152868,0.017,0.0223837396793333,0.012,0.0268005526410771
flink,cross,bge-small,modn,diff_qcomments_file_w100_modn,diff,comments,file,w100,0.0224304424752842,0.0571785714285714,0.05,0.0168020143870817,0.025,0.0221445052295725,0.019,0.0234857804956598,0.011,0.0254699074797868
flink,cross,bge-small,modn,diff_qtitle_module_w100_modn,diff,title,module,w100,0.3661932636807636,0.4468313492063492,0.275,0.1954780497280497,0.2133333333333333,0.4091783216783217,0.176,0.5225452602952604,0.127,0.7180344794094795
flink,cross,bge-small,modn,diff_qdesc_module_w100_modn,diff,desc,module,w100,0.4275441972379472,0.5149821428571428,0.365,0.2598530497280497,0.24,0.4635907148407148,0.187,0.5603187645687645,0.131,0.7273400349650351
flink,cross,bge-small,modn,diff_qcomments_module_w100_modn,diff,comments,module,w100,0.443923432007807,0.536327380952381,0.38,0.2700197163947164,0.2566666666666666,0.4921740481740481,0.192,0.5723604312354312,0.1305,0.728802156177156
flink,cross,bge-small,modn,title_qtitle_file_w1000_modn,title,title,file,w1000,0.0290493655154369,0.050547619047619,0.045,0.0159591575091575,0.0266666666666666,0.0224206959706959,0.024,0.0290218864468864,0.0185,0.0346528388278388
flink,cross,bge-small,modn,title_qdesc_file_w1000_modn,title,desc,file,w1000,0.0303209895070589,0.0490059523809523,0.035,0.0156309523809523,0.0266666666666666,0.0283424908424908,0.024,0.0349171032455916,0.0175,0.0395238758589431
flink,cross,bge-small,modn,title_qcomments_file_w1000_modn,title,comments,file,w1000,0.0283442383509347,0.0404166666666666,0.025,0.0139166666666666,0.025,0.0233571428571428,0.023,0.030532967032967,0.0185,0.037271423021423
flink,cross,bge-small,modn,title_qtitle_module_w1000_modn,title,title,module,w1000,0.3767385612073111,0.4583611111111111,0.29,0.2173568376068376,0.205,0.4299182206682206,0.1609999999999999,0.5180250582750583,0.1185,0.6919667832167832
flink,cross,bge-small,modn,title_qdesc_module_w1000_modn,title,desc,module,w1000,0.4037132661320161,0.4716805555555555,0.32,0.2524679487179487,0.2183333333333333,0.4487376651126651,0.1659999999999999,0.5353583916083916,0.123,0.7128097319347318
flink,cross,bge-small,modn,title_qcomments_module_w1000_modn,title,comments,module,w1000,0.4070608784733784,0.4685079365079365,0.3,0.2349679487179486,0.2283333333333333,0.4584556138306139,0.181,0.5776462703962704,0.127,0.730379662004662
flink,cross,bge-small,modn,desc_qtitle_file_w1000_modn,desc,title,file,w1000,0.030249438464761,0.0576091269841269,0.045,0.0157448717948717,0.0299999999999999,0.0230013411319862,0.024,0.0284775316081767,0.0195,0.0420633901940353
flink,cross,bge-small,modn,desc_qdesc_file_w1000_modn,desc,desc,file,w1000,0.0307168239895268,0.0518253968253968,0.04,0.0168809523809523,0.0266666666666666,0.0239555647840531,0.022,0.0275520560121233,0.0185,0.0419560448803979
flink,cross,bge-small,modn,desc_qcomments_file_w1000_modn,desc,comments,file,w1000,0.0266060523676023,0.0517559523809523,0.04,0.0120238095238095,0.025,0.0193571428571428,0.023,0.0283874004215339,0.019,0.041346213851212
flink,cross,bge-small,modn,desc_qtitle_module_w1000_modn,desc,title,module,w1000,0.329099934363476,0.4031765873015873,0.22,0.1588846153846153,0.18,0.3776581196581196,0.158,0.503618006993007,0.1144999999999999,0.6766334498834499
flink,cross,bge-small,modn,desc_qdesc_module_w1000_modn,desc,desc,module,w1000,0.3700182862662029,0.4455496031746031,0.28,0.205551282051282,0.2116666666666666,0.4308899572649572,0.165,0.5131596736596736,0.117,0.6820501165501165
flink,cross,bge-small,modn,desc_qcomments_module_w1000_modn,desc,comments,module,w1000,0.3855162209703875,0.4560277777777777,0.28,0.213051282051282,0.22,0.4415111693861693,0.1709999999999999,0.5386142191142191,0.122,0.709004662004662
flink,cross,bge-small,modn,diff_qtitle_file_w1000_modn,diff,title,file,w1000,0.0360104169287502,0.0660059523809523,0.05,0.0161509324009324,0.0399999999999999,0.0354311521811521,0.033,0.0416987512487512,0.0245,0.0537201742701742
flink,cross,bge-small,modn,diff_qdesc_file_w1000_modn,diff,desc,file,w1000,0.0429762686172569,0.0959444444444444,0.08,0.0273602850637734,0.0483333333333333,0.0415532032566916,0.037,0.0452018879053762,0.0275,0.0549759888044771
flink,cross,bge-small,modn,diff_qcomments_file_w1000_modn,diff,comments,file,w1000,0.0415926500602361,0.0994087301587301,0.085,0.0275031422066305,0.0433333333333333,0.0356730140015023,0.034,0.0414115992466665,0.03,0.0540341630863356
flink,cross,bge-small,modn,diff_qtitle_module_w1000_modn,diff,title,module,w1000,0.3650201344951345,0.4446984126984127,0.27,0.1956901709401709,0.205,0.4099871794871795,0.1709999999999999,0.5443818958818959,0.1185,0.6979357031857032
flink,cross,bge-small,modn,diff_qdesc_module_w1000_modn,diff,desc,module,w1000,0.4240450785325784,0.5087321428571429,0.34,0.2420096153846153,0.245,0.4952232905982905,0.188,0.5836500582750582,0.1265,0.7293940365190366
flink,cross,bge-small,modn,diff_qcomments_module_w1000_modn,diff,comments,module,w1000,0.4603939347689348,0.5437936507936508,0.395,0.290926282051282,0.2566666666666666,0.5110945027195027,0.1979999999999999,0.6111937645687645,0.1255,0.726189491064491
flink,cross,bge-small,modn,title_qtitle_file_all_modn,title,title,file,all,0.2563509631427485,0.4951388888888888,0.445,0.1116877801931686,0.3383333333333334,0.1924624870854195,0.296,0.2595790377156402,0.2214999999999999,0.3285822402137771
flink,cross,bge-small,modn,title_qdesc_file_all_modn,title,desc,file,all,0.2399545985581833,0.4485555555555555,0.405,0.1021965991519876,0.3166666666666666,0.1797774805651577,0.274,0.236654460720855,0.208,0.3114048316761446
flink,cross,bge-small,modn,title_qcomments_file_all_modn,title,comments,file,all,0.2538179459047858,0.4889503968253968,0.44,0.1053483993037878,0.3483333333333333,0.1970342552310658,0.294,0.2503125597902444,0.222,0.330366050087345
flink,cross,bge-small,modn,title_qtitle_module_all_modn,title,title,module,all,0.2968957921707921,0.3763551587301587,0.245,0.16675,0.16,0.3278846153846154,0.127,0.4181447163947163,0.0895,0.5589058857808857
