project,task_unit,model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
spark,ticket,bge-small,recent,comments_module_all_recent,comments,module,all,0.5660402777777778,0.6249126984126984,0.47,0.3975,0.2583333333333333,0.6318333333333332,0.1939999999999999,0.7709999999999999,0.11,0.86075
spark,ticket,bge-small,modn,title_file_w100_modn,title,file,w100,0.0242317398895142,0.0559305555555555,0.035,0.0130386178861788,0.0283333333333333,0.0284748280175109,0.021,0.0360967792370231,0.013,0.0458020637898686
spark,ticket,bge-small,modn,title_module_w100_modn,title,module,w100,0.5352697467876039,0.602376984126984,0.435,0.345922619047619,0.2716666666666666,0.6390178571428571,0.191,0.7297797619047618,0.1165,0.8502916666666667
spark,ticket,bge-small,modn,desc_file_w100_modn,desc,file,w100,0.0173460402724775,0.0483035714285714,0.025,0.0059552845528455,0.0216666666666666,0.0188914946841776,0.019,0.0340134459036898,0.015,0.0461041394919443
spark,ticket,bge-small,modn,desc_module_w100_modn,desc,module,w100,0.5796063492063491,0.6507757936507937,0.49,0.3924702380952381,0.2883333333333333,0.6797321428571428,0.202,0.7674464285714286,0.1165,0.8522142857142856
spark,ticket,bge-small,modn,comments_file_w100_modn,comments,file,w100,0.015059581066705,0.0434285714285714,0.02,0.0038719512195121,0.0233333333333333,0.0179470502397331,0.019,0.0277387169063998,0.013,0.0392781284433723
spark,ticket,bge-small,modn,comments_module_w100_modn,comments,module,w100,0.6011996031746033,0.6671388888888888,0.52,0.4243035714285714,0.3033333333333333,0.6931130952380953,0.211,0.7912857142857144,0.1165,0.8463809523809525
spark,ticket,bge-small,modn,title_file_w1000_modn,title,file,w1000,0.0496133921808905,0.105220238095238,0.06,0.0256219512195121,0.0483333333333333,0.0538555751439477,0.042,0.0831115843344744,0.0315,0.1121701137249298
spark,ticket,bge-small,modn,title_module_w1000_modn,title,module,w1000,0.4686875,0.5288293650793651,0.36,0.2787083333333333,0.2333333333333333,0.5338869047619048,0.182,0.6898988095238096,0.1144999999999999,0.838029761904762
spark,ticket,bge-small,modn,desc_file_w1000_modn,desc,file,w1000,0.0604980930916784,0.1402123015873015,0.095,0.0303967347692957,0.0699999999999999,0.0719361782365073,0.053,0.0878948289634087,0.037,0.1164841000184913
spark,ticket,bge-small,modn,desc_module_w1000_modn,desc,module,w1000,0.5406100340136054,0.6004742063492065,0.435,0.3510892857142856,0.2733333333333334,0.6411785714285714,0.191,0.7159285714285715,0.1185,0.8643690476190478
spark,ticket,bge-small,modn,comments_file_w1000_modn,comments,file,w1000,0.0745811828484985,0.1533809523809523,0.105,0.0453967347692957,0.0733333333333333,0.0814718925222216,0.054,0.0988671038149938,0.0385,0.1374246336968279
spark,ticket,bge-small,modn,comments_module_w1000_modn,comments,module,w1000,0.5493792280801209,0.6052896825396825,0.44,0.3567559523809523,0.2683333333333333,0.627297619047619,0.196,0.7336369047619047,0.121,0.8810357142857143
spark,ticket,bge-small,modn,title_file_all_modn,title,file,all,0.1409897944066635,0.2483353174603174,0.17,0.087383382659558,0.12,0.1500698805298569,0.0969999999999999,0.1847955921632995,0.0715,0.2524058185758149
spark,ticket,bge-small,modn,title_module_all_modn,title,module,all,0.472754117063492,0.5312162698412698,0.385,0.307875,0.22,0.5208392857142857,0.1659999999999999,0.6395595238095237,0.1115,0.8179404761904762
spark,ticket,bge-small,modn,desc_file_all_modn,desc,file,all,0.1803935008693619,0.3281071428571428,0.23,0.0920478288085243,0.1766666666666666,0.1920625529367301,0.141,0.24633662611492,0.1005,0.3052161500866951
spark,ticket,bge-small,modn,desc_module_all_modn,desc,module,all,0.5535465419501134,0.6095674603174603,0.47,0.390375,0.255,0.6060892857142857,0.185,0.7219702380952381,0.1165,0.8667797619047619
spark,ticket,bge-small,modn,comments_file_all_modn,comments,file,all,0.1700733356086688,0.3126349206349206,0.205,0.0748012883119838,0.1666666666666666,0.1822104765287327,0.146,0.2533558994693867,0.1015,0.3243794644046902
spark,ticket,bge-small,modn,comments_module_all_modn,comments,module,all,0.5572961144179894,0.6110615079365078,0.465,0.384375,0.2616666666666666,0.6145416666666667,0.186,0.7103035714285714,0.119,0.8736130952380953
spark,ticket,bge-large,recent,title_file_w100_recent,title,file,w100,0.0634395893039301,0.1392202380952381,0.09,0.0332203262672012,0.075,0.0777149259937862,0.057,0.0972558715066067,0.0345,0.1111331036494639
spark,ticket,bge-large,recent,title_module_w100_recent,title,module,w100,0.5446266865079366,0.5850119047619048,0.405,0.33875,0.2566666666666666,0.62625,0.188,0.7432500000000001,0.12,0.9206666666666666
spark,ticket,bge-large,recent,desc_file_w100_recent,desc,file,w100,0.0594144242807845,0.1306666666666666,0.085,0.0340596214447317,0.0683333333333333,0.068499433715794,0.053,0.0837027200128303,0.036,0.100958398709134
spark,ticket,bge-large,recent,desc_module_w100_recent,desc,module,w100,0.5455945767195768,0.5946230158730159,0.395,0.3308333333333333,0.26,0.631,0.2,0.7985,0.119,0.9153333333333332
spark,ticket,bge-large,recent,comments_file_w100_recent,comments,file,w100,0.0608300213408012,0.1301309523809523,0.085,0.0367290353641456,0.0616666666666666,0.0670143146681749,0.048,0.0794869566095669,0.035,0.1098701220552323
spark,ticket,bge-large,recent,comments_module_w100_recent,comments,module,w100,0.5732477182539683,0.6142638888888889,0.455,0.3954166666666667,0.27,0.6559999999999999,0.193,0.7618333333333333,0.119,0.9056666666666666
spark,ticket,bge-large,recent,title_file_w1000_recent,title,file,w1000,0.1518316979495977,0.2592539682539682,0.17,0.0777378151260504,0.1366666666666666,0.1682805974546783,0.1089999999999999,0.2139045908020173,0.0745,0.2736648442128221
spark,ticket,bge-large,recent,title_module_w1000_recent,title,module,w1000,0.6270030423280423,0.6658154761904762,0.515,0.4326666666666666,0.3016666666666666,0.721,0.204,0.7957500000000001,0.122,0.9306666666666666
spark,ticket,bge-large,recent,desc_file_w1000_recent,desc,file,w1000,0.178913463063708,0.3016150793650793,0.21,0.0993659401260504,0.1483333333333333,0.1753386022314331,0.126,0.2445574788205302,0.092,0.3170232073268917
spark,ticket,bge-large,recent,desc_module_w1000_recent,desc,module,w1000,0.6485565476190476,0.6842162698412699,0.525,0.4433333333333333,0.3,0.7172499999999999,0.207,0.816,0.1265,0.963
spark,ticket,bge-large,recent,comments_file_w1000_recent,comments,file,w1000,0.1855916910967614,0.3195932539682539,0.22,0.0971775553126656,0.1733333333333333,0.2123858984037293,0.136,0.2472788901794416,0.092,0.3135376131912977
spark,ticket,bge-large,recent,comments_module_w1000_recent,comments,module,w1000,0.6886073412698412,0.7324742063492065,0.595,0.4970833333333334,0.315,0.7597499999999999,0.216,0.8536666666666668,0.1255,0.9588333333333334
spark,ticket,bge-large,recent,title_file_all_recent,title,file,all,0.1476259325254036,0.2189642857142857,0.13,0.0663183210784313,0.1116666666666666,0.1519987132352941,0.098,0.2006708338177168,0.0745,0.2895601895600137
spark,ticket,bge-large,recent,title_module_all_recent,title,module,all,0.5383258928571428,0.5856626984126985,0.43,0.3608333333333333,0.2516666666666666,0.6189166666666667,0.186,0.7411666666666666,0.1165,0.88925
spark,ticket,bge-large,recent,desc_file_all_recent,desc,file,all,0.1937581434861494,0.2715714285714286,0.15,0.0799045454545454,0.155,0.198819834015622,0.126,0.2659201122247318,0.0975,0.3927708330565427
spark,ticket,bge-large,recent,desc_module_all_recent,desc,module,all,0.5708914682539682,0.6251309523809524,0.475,0.4008333333333332,0.2616666666666666,0.6435,0.19,0.7530833333333333,0.113,0.8786666666666666
spark,ticket,bge-large,recent,comments_file_all_recent,comments,file,all,0.2034076542238287,0.2933095238095238,0.17,0.0835007246376811,0.1533333333333333,0.1904188769661356,0.143,0.2782219489695912,0.1115,0.4213620857216925
spark,ticket,bge-large,recent,comments_module_all_recent,comments,module,all,0.5932303902116403,0.6465496031746032,0.49,0.4095833333333333,0.28,0.6893333333333334,0.1929999999999999,0.7693333333333334,0.116,0.9009166666666668
spark,ticket,bge-large,modn,title_file_w100_modn,title,file,w100,0.0299663768650049,0.060047619047619,0.03,0.0088719512195121,0.0316666666666666,0.0392439024390243,0.0279999999999999,0.0482248280175109,0.018,0.0600520637898686
spark,ticket,bge-large,modn,title_module_w100_modn,title,module,w100,0.5367006401171579,0.6060059523809523,0.425,0.325922619047619,0.2883333333333333,0.6705654761904762,0.203,0.7729464285714285,0.1155,0.8418392857142857
spark,ticket,bge-large,modn,desc_file_w100_modn,desc,file,w100,0.0260237805857671,0.0628869047619047,0.035,0.0134552845528455,0.0283333333333333,0.0283814482265701,0.025,0.040555175226998,0.0175,0.0549053010496848
spark,ticket,bge-large,modn,desc_module_w100_modn,desc,module,w100,0.5784284226190476,0.6495535714285714,0.49,0.4000892857142857,0.29,0.6832738095238095,0.202,0.7697797619047618,0.1165,0.8503392857142856
spark,ticket,bge-large,modn,comments_file_w100_modn,comments,file,w100,0.0258800695126914,0.052047619047619,0.03,0.0109552845528455,0.0233333333333333,0.0262981148932368,0.0259999999999999,0.0424339550016379,0.0165,0.0525945241073289
spark,ticket,bge-large,modn,comments_module_w100_modn,comments,module,w100,0.6253729450113379,0.6876448412698412,0.54,0.4435892857142856,0.3166666666666666,0.7317738095238095,0.215,0.7964940476190476,0.1185,0.856172619047619
spark,ticket,bge-large,modn,title_file_w1000_modn,title,file,w1000,0.066267574978543,0.1384325396825396,0.085,0.0321379393098043,0.0583333333333333,0.0700741494411364,0.05,0.1129132299009065,0.04,0.1535026569843686
spark,ticket,bge-large,modn,title_module_w1000_modn,title,module,w1000,0.4821529407596372,0.5416468253968254,0.375,0.2935892857142857,0.2383333333333333,0.547220238095238,0.184,0.6991428571428571,0.116,0.8469583333333333
spark,ticket,bge-large,modn,desc_file_w1000_modn,desc,file,w1000,0.0751438843912194,0.1644345238095238,0.11,0.0389654493880103,0.0816666666666666,0.0964008020434849,0.0619999999999999,0.1122988267948455,0.043,0.1500126917519611
spark,ticket,bge-large,modn,desc_module_w1000_modn,desc,module,w1000,0.5553333333333333,0.6108551587301587,0.455,0.3720416666666666,0.26,0.6173392857142856,0.189,0.7290952380952382,0.1215,0.8768690476190476
spark,ticket,bge-large,modn,comments_file_w1000_modn,comments,file,w1000,0.0944997384473644,0.1840416666666667,0.135,0.0634747567473177,0.0816666666666666,0.1037968089101815,0.067,0.1260984432206374,0.045,0.1582972938263085
spark,ticket,bge-large,modn,comments_module_w1000_modn,comments,module,w1000,0.5987518896447468,0.6528035714285714,0.51,0.421875,0.29,0.6856726190476191,0.202,0.7688452380952381,0.122,0.87925
spark,ticket,bge-large,modn,title_file_all_modn,title,file,all,0.1339351799184605,0.234265873015873,0.14,0.0676940969452723,0.1083333333333333,0.1449879267406741,0.094,0.1884539075417159,0.0765,0.2599741332668914
spark,ticket,bge-large,modn,title_module_all_modn,title,module,all,0.5113964569160997,0.5659623015873015,0.405,0.3328749999999999,0.2416666666666666,0.5820119047619048,0.1779999999999999,0.6953035714285715,0.1105,0.8146964285714285
spark,ticket,bge-large,modn,desc_file_all_modn,desc,file,all,0.1915414739535248,0.363406746031746,0.255,0.0973346877828833,0.1883333333333333,0.1917595047866232,0.159,0.2617660288472639,0.1095,0.3363755919328086
spark,ticket,bge-large,modn,desc_module_all_modn,desc,module,all,0.5845176587301587,0.644390873015873,0.505,0.4137083333333333,0.2716666666666666,0.652297619047619,0.195,0.7552619047619047,0.118,0.8595654761904761
spark,ticket,bge-large,modn,comments_file_all_modn,comments,file,all,0.2067606204745189,0.372359126984127,0.26,0.1032057449664405,0.1983333333333333,0.2092574872109361,0.171,0.2875905893063291,0.1205,0.3616888821871818
spark,ticket,bge-large,modn,comments_module_all_modn,comments,module,all,0.5914650368480726,0.6408154761904763,0.495,0.4112083333333334,0.285,0.6832499999999999,0.201,0.7627142857142857,0.1215,0.8826428571428571
vscode,commit,bge-small,recent,title_file_w100_recent,title,file,w100,0.1634424099953991,0.2404960317460317,0.18,0.1068948412698412,0.1116666666666666,0.1742016594516594,0.085,0.2054291517661082,0.0565,0.2559691950561515
vscode,commit,bge-small,recent,title_module_w100_recent,title,module,w100,0.882235119047619,0.9071666666666668,0.865,0.8275,0.3266666666666667,0.9091666666666668,0.208,0.9416666666666664,0.106,0.9520833333333332
vscode,commit,bge-small,recent,desc_file_w100_recent,desc,file,w100,0.1674296190984079,0.2635753968253968,0.2,0.1072411616161616,0.1216666666666666,0.1840488816738816,0.095,0.2316154401154401,0.0569999999999999,0.2574479107848673
vscode,commit,bge-small,recent,desc_module_w100_recent,desc,module,w100,0.8929156746031746,0.92125,0.89,0.85,0.325,0.9120833333333336,0.203,0.9254166666666666,0.106,0.9520833333333332
vscode,commit,bge-small,recent,diff_file_w100_recent,diff,file,w100,0.1687940340162195,0.2618928571428571,0.19,0.100797619047619,0.125,0.1860497835497835,0.092,0.2168753999623564,0.063,0.2727805226174791
vscode,commit,bge-small,recent,diff_module_w100_recent,diff,module,w100,0.8822490079365078,0.91225,0.87,0.8275,0.3216666666666666,0.9045833333333334,0.206,0.9341666666666666,0.106,0.9520833333333332
vscode,commit,bge-small,recent,title_file_w1000_recent,title,file,w1000,0.2160053253803468,0.3042083333333333,0.205,0.116610119047619,0.16,0.2459658668784813,0.118,0.2900394877021021,0.08,0.3584174059794769
vscode,commit,bge-small,recent,title_module_w1000_recent,title,module,w1000,0.7811542658730158,0.7996309523809524,0.68,0.6470833333333332,0.3133333333333333,0.8616666666666667,0.208,0.94125,0.112,0.9866666666666668
vscode,commit,bge-small,recent,desc_file_w1000_recent,desc,file,w1000,0.2285230719922081,0.3287936507936508,0.23,0.1264982769423558,0.1549999999999999,0.2339005433131577,0.124,0.2984437431688576,0.087,0.388120538595653
vscode,commit,bge-small,recent,desc_module_w1000_recent,desc,module,w1000,0.7824384920634921,0.8007499999999999,0.66,0.6270833333333333,0.3316666666666667,0.9116666666666668,0.21,0.94875,0.1119999999999999,0.9866666666666668
vscode,commit,bge-small,recent,diff_file_w1000_recent,diff,file,w1000,0.2656072862732974,0.4005575396825396,0.3,0.1538682541873331,0.1933333333333333,0.2871685183936328,0.147,0.3435871067497211,0.1035,0.4286900843276987
vscode,commit,bge-small,recent,diff_module_w1000_recent,diff,module,w1000,0.7069722222222222,0.7239404761904763,0.58,0.5495833333333333,0.2933333333333333,0.8045833333333334,0.2,0.9,0.1119999999999999,0.9891666666666667
vscode,commit,bge-small,recent,title_file_all_recent,title,file,all,0.1623347366482854,0.2307738095238095,0.16,0.0900713843904633,0.1183333333333333,0.1808158224784369,0.089,0.210751648126219,0.0605,0.2701423312734811
vscode,commit,bge-small,recent,title_module_all_recent,title,module,all,0.643525958994709,0.6570773809523809,0.48,0.4558333333333333,0.2733333333333334,0.7579166666666667,0.1929999999999999,0.875,0.1105,0.9795833333333336
vscode,commit,bge-small,recent,desc_file_all_recent,desc,file,all,0.2045021769641883,0.2944404761904762,0.215,0.1189188261998616,0.1383333333333333,0.2064906962158106,0.109,0.2403858982360126,0.08,0.3340571549763483
vscode,commit,bge-small,recent,desc_module_all_recent,desc,module,all,0.6214265873015873,0.6358869047619047,0.44,0.4133333333333333,0.2766666666666666,0.7629166666666666,0.197,0.89375,0.1094999999999999,0.9758333333333334
vscode,commit,bge-small,recent,diff_file_all_recent,diff,file,all,0.2214430957146516,0.3107063492063491,0.23,0.1267464317083882,0.1466666666666666,0.2197060276679842,0.1259999999999999,0.293717030553987,0.0865,0.352085911085482
vscode,commit,bge-small,recent,diff_module_all_recent,diff,module,all,0.5466324404761904,0.5602579365079364,0.405,0.3833333333333333,0.2216666666666666,0.6104166666666666,0.172,0.77625,0.1035,0.91125
vscode,commit,bge-small,modn,title_file_w100_modn,title,file,w100,0.0202529761904761,0.0214583333333333,0.02,0.02,0.0066666666666666,0.02,0.004,0.02,0.003,0.0216071428571428
vscode,commit,bge-small,modn,title_module_w100_modn,title,module,w100,0.7373214285714286,0.7422579365079365,0.59,0.57875,0.2916666666666667,0.85375,0.184,0.89,0.1045,1.0
vscode,commit,bge-small,modn,desc_file_w100_modn,desc,file,w100,0.0207533068783068,0.0235555555555555,0.02,0.02,0.0083333333333333,0.02125,0.005,0.02125,0.0035,0.0224404761904761
vscode,commit,bge-small,modn,desc_module_w100_modn,desc,module,w100,0.7460119047619048,0.7517559523809524,0.61,0.59625,0.29,0.845,0.185,0.895,0.1045,1.0
vscode,commit,bge-small,modn,diff_file_w100_modn,diff,file,w100,0.0222516835016835,0.0305555555555555,0.03,0.0217045454545454,0.0116666666666666,0.0221590909090909,0.007,0.0221590909090909,0.004,0.0229924242424242
vscode,commit,bge-small,modn,diff_module_w100_modn,diff,module,w100,0.7751160714285714,0.7787976190476189,0.65,0.63625,0.3033333333333333,0.8825,0.197,0.94875,0.1045,1.0
vscode,commit,bge-small,modn,title_file_w1000_modn,title,file,w1000,0.0280092592592592,0.0391666666666666,0.03,0.0225,0.0166666666666666,0.035625,0.01,0.035625,0.006,0.0374305555555555
vscode,commit,bge-small,modn,title_module_w1000_modn,title,module,w1000,0.5760496031746032,0.5816686507936508,0.38,0.3675,0.2383333333333333,0.69375,0.184,0.88375,0.1045,1.0
vscode,commit,bge-small,modn,desc_file_w1000_modn,desc,file,w1000,0.0307638888888888,0.0404166666666666,0.035,0.0275,0.015,0.03125,0.011,0.0375,0.006,0.0383333333333333
